WEO Country Group Code,WEO Subject Code,Country Group Name,Subject Descriptor,Subject Notes,Units,Scale,Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Estimates Start After
205,PFANDBW,Latin America and the Caribbean,Commodity Food and Beverage Price Index includes Food and Beverage Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PFOODW,Latin America and the Caribbean,"Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCEREW,Latin America and the Caribbean,"Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWHEAMT,Latin America and the Caribbean,"Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PMAIZMT,Latin America and the Caribbean,"Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PRICENPQ,Latin America and the Caribbean,"Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBARL,Latin America and the Caribbean,"Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PVOILW,Latin America and the Caribbean,"Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSOYB,Latin America and the Caribbean,"Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSMEA,Latin America and the Caribbean,"Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSOIL,Latin America and the Caribbean,"Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PROIL,Latin America and the Caribbean,"Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PPOIL,Latin America and the Caribbean,"Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUNO,Latin America and the Caribbean,"Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,POLVOIL,Latin America and the Caribbean,"Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PFISH,Latin America and the Caribbean,"Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PGNUTS,Latin America and the Caribbean,"Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PMEATW,Latin America and the Caribbean,"Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBEEF,Latin America and the Caribbean,"Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLAMB,Latin America and the Caribbean,"Lamb, frozen carcass Smithfield London, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PPORK,Latin America and the Caribbean,"Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PPOULT,Latin America and the Caribbean,"Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSEAFW,Latin America and the Caribbean,Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSALM,Latin America and the Caribbean,"Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSHRI,Latin America and the Caribbean,"Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUGAW,Latin America and the Caribbean,"Commodity Sugar Index includes European, Free market, and U.S. Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUGAISA,Latin America and the Caribbean,"Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUGAUSA,Latin America and the Caribbean,"Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBANSOP,Latin America and the Caribbean,"Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PORANG,Latin America and the Caribbean,"Oranges, miscellaneous oranges French import price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBEVEW,Latin America and the Caribbean,"Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOFFW,Latin America and the Caribbean,Commodity Coffee Price Index includes Other Mild Arabicas and Robusta,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOFFOTM,Latin America and the Caribbean,"Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOFFROB,Latin America and the Caribbean,"Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOCO,Latin America and the Caribbean,"Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PTEA,Latin America and the Caribbean,"Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PRAWMW,Latin America and the Caribbean,"Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PTIMBW,Latin America and the Caribbean,Commodity Timber Index includes Hardwood and Softwood Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PHARDW,Latin America and the Caribbean,Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLOGSK,Latin America and the Caribbean,"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSAWMAL,Latin America and the Caribbean,"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSOFTW,Latin America and the Caribbean,Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLOGORE,Latin America and the Caribbean,"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSAWORE,Latin America and the Caribbean,"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOTTIND,Latin America and the Caribbean,"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWOOLW,Latin America and the Caribbean,Commodity Wool Index includes Coarse and Fine Wool Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWOOLF,Latin America and the Caribbean,"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWOOLC,Latin America and the Caribbean,"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PRUBB,Latin America and the Caribbean,"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PHIDE,Latin America and the Caribbean,"Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PMETAW,Latin America and the Caribbean,"Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOPP,Latin America and the Caribbean,"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PALUM,Latin America and the Caribbean,"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PIORECR,Latin America and the Caribbean,"Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PTIN,Latin America and the Caribbean,"Tin, standard grade, LME spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PNICK,Latin America and the Caribbean,"Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PZINC,Latin America and the Caribbean,"Zinc, high grade 98% pure, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLEAD,Latin America and the Caribbean,"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PURAN,Latin America and the Caribbean,"Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,NGDP_RPCH,Middle East and Central Asia,"Gross domestic product, constant prices",,Percent change,,,-2.185,-1.15,-1.011,1.913,-0.455,0.543,1.902,0.637,2.508,4.181,9.237,7.911,4.82,0.793,1.353,1.528,4.515,2.661,3.622,2.196,5.636,2.169,3.701,10.325,8.782,6.255,6.457,5.782,4.295,1.148,4.872,4.566,4.874,3.022,3.113,2.631,5.022,2.301,1.814,1.171,-2.82,4.015,
400,PPPGDP,Middle East and Central Asia,"Gross domestic product, current prices",,Purchasing power parity; international dollars,Billions,,"1,231.48","1,322.32","1,361.68","1,423.63","1,457.42","1,503.73","1,545.60","1,587.79","1,671.13","1,798.97","2,050.90","2,270.44","2,674.05","2,745.49","2,834.22","2,931.48","3,118.36","3,251.39","3,485.48","3,604.97","3,890.18","4,056.54","4,283.17","4,762.43","5,283.31","5,783.61","6,331.93","6,869.38","7,285.07","7,411.66","7,857.21","8,274.34","8,581.70","8,968.78","9,388.08","9,719.78","10,292.96","10,706.35","11,151.09","11,459.10","11,171.56","11,822.67",
400,NGDPRPPPPCPCH,Middle East and Central Asia,"Gross domestic product per capita, constant prices",,Purchasing power parity; percent change,,,-5.867,-4.971,-5.98,-2.45,-4.282,-3.068,-2.237,-2.395,-1.073,0.898,2.989,3.941,-5.122,-1.791,-0.82,-0.344,2.45,0.524,1.621,-0.482,3.891,0.182,-1.765,4.385,5.848,3.98,4.063,3.407,1.118,-1.098,2.662,3.686,0.925,0.451,0.467,0.388,2.781,-0.245,-0.215,-0.852,-4.867,1.971,
400,PCPIPCH,Middle East and Central Asia,"Inflation, average consumer prices",,Percent change,,,11.957,11.487,9.918,9.475,7.696,6.413,11.871,14.981,12.023,10.259,7.151,13.944,17.105,36.888,37.096,25.904,13.122,8.371,6.491,5.752,3.845,3.815,4.99,5.227,6.083,7.208,8.247,10.432,12.325,7.223,6.713,9.239,9.353,8.841,6.65,5.517,5.497,6.722,9.863,8.475,8.42,8.7,
400,PCPIEPCH,Middle East and Central Asia,"Inflation, end of period consumer prices",,Percent change,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.138,18.155,12.231,40.878,34.404,19.767,11.03,7.899,6.067,5.651,3.35,4.112,6.006,5.839,7.858,6.345,10.216,10.375,12.688,5.706,8.86,9.1,10.847,6.899,6.535,5.364,6.165,7.283,11.831,7.234,9.703,7.99,
400,LUR,Middle East and Central Asia,Unemployment rate,,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,GGXCNL_NGDP,Middle East and Central Asia,General government net lending/borrowing,"Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.008,5.045,0.313,-1.515,1.132,3.315,9.338,10.164,8.067,9.88,-1.997,1.543,3.847,4.508,2.38,-1.576,-8.102,-8.933,-5.313,-2.088,-3.428,-10.075,-7.759,
400,BCA_NGDPD,Middle East and Central Asia,Current account balance,,Percent of GDP,,,14.342,10.283,4.186,-1.851,-1.633,-0.412,-2.84,-1.195,-1.322,-0.552,0.233,-8.562,-4.948,-4.211,-1.934,-0.872,0.892,0.784,-3.654,0.999,6.449,4.041,3.593,5.692,7.132,12.646,13.607,10.538,11.869,1.356,5.945,12.038,11.35,8.815,5.184,-3.928,-4.111,-0.679,2.482,0.36,-5.708,-4.553,
400,PALLFNFW,Middle East and Central Asia,Commodity Price Index includes both Fuel and Non-Fuel Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PNFUELW,Middle East and Central Asia,Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PINDUW,Middle East and Central Asia,Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILAPSP,Middle East and Central Asia,"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILBRE,Middle East and Central Asia,"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILDUB,Middle East and Central Asia,"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILWTI,Middle East and Central Asia,"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PNRGW,Middle East and Central Asia,"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POILAPSPW,Middle East and Central Asia,"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PNGASW,Middle East and Central Asia,"Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PNGASEU,Middle East and Central Asia,"Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PNGASJP,Middle East and Central Asia,"Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PNGASUS,Middle East and Central Asia,"Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PCOALW,Middle East and Central Asia,Commodity Coal Price Index includes Australian and South African Coal,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PCOALAU,Middle East and Central Asia,"Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PCOALSA,Middle East and Central Asia,"Coal, South African export price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PFANDBW,Middle East and Central Asia,Commodity Food and Beverage Price Index includes Food and Beverage Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PFOODW,Middle East and Central Asia,"Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PCEREW,Middle East and Central Asia,"Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PWHEAMT,Middle East and Central Asia,"Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PMAIZMT,Middle East and Central Asia,"Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PRICENPQ,Middle East and Central Asia,"Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PBARL,Middle East and Central Asia,"Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PVOILW,Middle East and Central Asia,"Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PSOYB,Middle East and Central Asia,"Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PSMEA,Middle East and Central Asia,"Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PSOIL,Middle East and Central Asia,"Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PROIL,Middle East and Central Asia,"Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PPOIL,Middle East and Central Asia,"Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PSUNO,Middle East and Central Asia,"Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,POLVOIL,Middle East and Central Asia,"Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PFISH,Middle East and Central Asia,"Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PGNUTS,Middle East and Central Asia,"Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PMEATW,Middle East and Central Asia,"Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PBEEF,Middle East and Central Asia,"Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
